1459022402,19.8,1,5.61,0,56.2,0,0,0
1459022522,19.8,1,5.55,0,55.6,0,0,0
1459022583,19.8,1,17.3,0,173.3,0,0,0
1459022643,19.8,0,19.84,0.9,221.8,0,0,0
1459022702,19.5,0,19.73,0,220.6,0,0,0
1459022762,19.5,0,19.49,0,218.3,0,0,0
1459022822,19.5,0,18.31,0,215.9,0,0,0
1459022942,19.8,0,19.84,0,221.8,0,0,0
1459023002,19.5,0,19.9,0,225.4,0,0,0
1459023063,19.8,0,19.43,0,230.7,0,0,0
1459023122,19.8,0,19.96,0,224.2,0,0,0
1459023182,19.8,0,20.08,0,227.7,0,0,0
1459023242,19.8,0,20.14,0,236.6,0,0,0
1459023362,19.8,0,20.37,0,233,0,0,0
1459023422,19.8,0,20.43,0,240.1,0,0,0
1459023483,20.2,0,20.55,0,235.4,0,0,0
1459023542,20.2,0,20.67,0,241.9,0,0,0
1459023602,20.2,0,20.73,0,237.8,0,0,0
1459023662,20.2,0,20.73,0,243.1,0,0,0
1459023722,20.2,0,20.85,0,243.7,0,0,0
1459023783,20.2,0,20.85,0,240.1,0,0,0
1459023842,20.2,0,14,0,178.6,0,0,0
1459023902,1.4013e-45,-0.267324,0,-0.267324,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459023962,20.2,0,20.97,0,244.9,0,0,0
1459024022,20.2,0,20.97,0,245.5,0,0,0
1459024083,20.2,0,21.02,0,246.1,0,0,0
1459024142,1.4013e-45,-0.32726,0,-0.32726,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459024202,20.2,0,20.26,0,247.2,0,0,0
1459024262,20.6,0,18.78,14.8,234.8,0,0,0.1
1459024323,20.6,0,15.29,20.5,194,0.1,0,0.1
1459024382,1.4013e-45,-0.27062,0,-0.27062,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459024442,20.9,0,15.53,16.6,126.6,0.1,0,0.1
1459024503,20.9,1,19.37,21,168.6,0.1,0,0
1459024563,20.9,1,18.78,25.8,209.4,0.1,0,0
1459024622,1.4013e-45,-0.322133,0,-0.322133,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459024682,20.9,0,10.63,23.6,181,0.1,0,0.1
1459024743,21.3,1,14.59,23.9,166.8,0.1,0,0.1
1459024803,21.3,1,18.66,26.3,207.6,0.1,0,0.1
1459024862,1.4013e-45,-0.337148,0,-0.337148,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459024922,21.3,1,15.18,21.5,181.6,0.1,0,0.1
1459024983,21.7,1,12.4,18,178.6,0,0,0.1
1459025043,21.7,1,16.18,18.1,216.5,0,0,0.1
1459025102,21.7,0,20.32,11.2,214.1,0.1,0,0
1459025162,21.7,0,16.59,13.4,175.7,0,0,0.1
1459025222,22,0,14.76,9.9,137.2,0,0,0.1
1459025282,22,0,18.66,12.2,166.2,0,0,0.1
1459025343,22,0,19.08,13.2,207,0,0,0
1459025402,1.4013e-45,-0.403432,0,-0.403432,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459025462,22,0,10.98,11.2,175.1,0,0,0.1
1459025522,22.4,0,13.46,10.7,136,0,0,0.1
1459025583,22.4,0,17.19,11,107.6,0,0,0.1
1459025642,22.4,0,20.26,14.4,147.3,0.1,0,0
1459025702,22.4,1,16.12,23.8,188.1,0.1,0,0.1
1459025762,22.4,1,12.87,24.6,227.1,0.1,0,0.1
1459025823,22.8,1,17.01,32.8,208.2,0.1,0,0.1
1459025882,22.8,1,20.97,25.7,168,0.1,0,0.1
1459025942,22.8,1,16.89,31.9,149,0.1,0,0.2
1459026002,22.8,1,12.99,33.8,189.3,0.1,0,0.2
1459026063,22.8,1,16.77,35.1,230.7,0.1,0,0.1
1459026122,23.1,2,20.79,34.8,209.4,0.1,0.01,0
1459026182,23.1,1,17.48,36.2,169.7,0.1,0.01,0.1
1459026242,23.1,1,13.52,36.5,188.7,0.1,0.01,0.1
1459026303,23.1,2,15.53,39.8,229.5,0.1,0.01,0.2
1459026363,23.5,2,19.67,47.2,211.7,0.1,0.01,0.1
1459026422,23.5,2,18.6,45.3,173.3,0.1,0.01,0.1
1459026482,23.5,1,14.7,44.2,167.4,0.2,0.01,0.2
1459026542,23.5,2,15.53,55.5,208.8,0.2,0.01,0.2
1459026662,23.5,2,18.72,55,185.7,0.2,0.01,0.2
1459026722,23.9,3,16.95,56.1,216.5,0.2,0.01,0.2
1459026783,23.9,2,19.96,52.8,223,0.1,0.01,0.1
1459026842,1.4013e-45,-0.363637,0,-0.363637,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459026902,24.2,2,16.36,48.8,207.6,0.1,0.02,0.2
1459026962,24.2,2,20.32,50.4,234.2,0.1,0.02,0.1
1459027023,24.2,2,18.31,57.9,192.2,0.2,0.02,0.2
1459027082,1.4013e-45,-0.435048,0,-0.435048,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459027142,24.2,3,17.72,68.1,180.4,0.3,0.02,0.2
1459027202,24.6,3,20.32,67.4,141.9,0.3,0.02,0.2
1459027263,24.6,3,20.55,81.7,165.6,0.3,0.02,0.2
1459027322,1.4013e-45,-0.423574,0,-0.423574,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459027382,25,4,15.06,95.4,238.4,0.3,0.02,0.3
1459027442,25,4,17.19,99.1,197.5,0.3,0.03,0.3
1459027503,24.6,4,21.32,102.6,240.7,0.3,0.03,0.2
1459027562,1.4013e-45,-0.26415,0,-0.26415,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459027622,25,5,14.23,110.6,220,0.4,0.03,0.3
1459027683,25.3,6,18.48,122.4,223.6,0.4,0.03,0.3
1459027743,25.3,6,20.79,118.8,188.1,0.4,0.04,0.3
1459027802,1.4013e-45,-0.4204,0,-0.4204,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459027862,25.3,7,16,145.3,218.3,0.5,0.04,0.4
1459027922,25.7,7,20.26,149.4,185.7,0.5,0.04,0.4
1459027983,25.7,9,20.02,182,231.9,0.6,0.04,0.4
1459028042,1.4013e-45,-0.312978,0,-0.312978,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459028102,25.7,10,22.09,197.7,213.5,0.7,0.05,0.4
1459028162,26.1,10,18.31,206.5,244.3,0.6,0.05,0.5
1459028223,26.1,9,18.01,211.6,217.7,0.7,0.06,0.6
1459028282,1.4013e-45,-0.309316,0,-0.309316,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459028342,26.4,8,17.6,207.3,228.3,0.7,0.07,0.6
1459028403,26.8,10,20.79,200.6,229.5,0.6,0.07,0.5
1459028463,26.8,10,20.55,188.9,221.8,0.6,0.07,0.5
1459028522,1.4013e-45,-0.499868,0,-0.499868,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459028582,26.8,8,19.73,164.6,231.9,0.5,0.08,0.4
1459028642,26.8,7,19.67,151.1,227.7,0.4,0.08,0.3
1459028703,26.8,7,21.14,139,223,0.4,0.08,0.3
1459028762,1.4013e-45,-0.287953,0,-0.287954,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459028822,27.2,5,21.44,117.6,198.1,0.4,0.09,0.3
1459028882,27.5,6,17.36,124.3,239.5,0.3,0.09,0.3
1459028943,27.5,6,18.96,129.1,207,0.4,0.09,0.3
1459029002,1.4013e-45,-0.341298,0,-0.341298,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459029062,27.5,7,16.65,148.3,227.7,0.4,0.1,0.4
1459029123,27.5,7,17.66,150.1,203.5,0.5,0.1,0.4
1459029183,27.9,8,21.73,168.4,225.9,0.5,0.1,0.4
1459029242,27.9,9,17.6,175.5,224.8,0.5,0.1,0.5
1459029302,28.3,9,19.96,180.7,218.3,0.5,0.11,0.4
1459029362,28.3,9,19.31,187.1,216.5,0.5,0.11,0.4
1459029423,28.3,9,19.61,190.3,232.4,0.5,0.11,0.5
1459029482,1.4013e-45,-0.432119,0,-0.432119,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459029542,28.6,9,21.79,176,239.5,0.4,0.12,0.3
1459029603,28.6,8,20.02,180.5,236.6,0.4,0.12,0.4
1459029663,28.3,9,21.38,176.5,214.1,0.5,0.12,0.4
1459029723,28.6,9,20.14,177,223,0.5,0.13,0.4
1459029782,28.3,8,19.73,179.3,224.8,0.5,0.13,0.4
1459029842,28.6,8,21.38,180.2,223.6,0.5,0.13,0.4
1459029903,28.6,9,18.78,184.4,228.9,0.5,0.14,0.5
1459029963,29,8,20.73,182.3,216.5,0.5,0.14,0.4
1459030022,1.4013e-45,-0.479482,0,-0.479482,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459030082,29.4,9,20.49,185.4,210.6,0.6,0.15,0.5
1459030143,29.4,10,19.61,187.5,238.4,0.5,0.15,0.4
1459030203,29.4,9,20.14,189.6,230.1,0.6,0.15,0.5
1459030262,1.4013e-45,-0.330678,0,-0.330678,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459030322,29.7,8,19.96,182.3,237.8,0.5,0.16,0.4
1459030382,29.7,9,19.96,178.2,210.6,0.6,0.16,0.5
1459030443,29.7,8,19.49,177.8,233,0.5,0.16,0.4
1459030502,1.4013e-45,-0.482534,0,-0.482534,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459030562,30.1,9,19.61,172.7,223,0.5,0.17,0.4
1459030623,30.1,9,20.2,172.2,220,0.5,0.17,0.4
1459030683,30.2,8,18.9,160.5,241.9,0.4,0.18,0.4
1459030742,30.2,8,20.61,163.9,206.4,0.5,0.18,0.4
1459030802,30.2,7,18.96,159.8,237.8,0.4,0.18,0.4
1459030862,30.2,8,20.49,158.5,206.4,0.4,0.18,0.4
1459030923,30.2,8,19.73,151.9,242.5,0.4,0.19,0.4
1459030982,1.4013e-45,-0.382802,0,-0.382802,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459031042,30.1,8,20.79,155.7,236,0.4,0.19,0.3
1459031102,29.7,7,18.66,149,203.5,0.5,0.19,0.4
1459031163,29.7,7,20.61,151.4,238.4,0.4,0.2,0.3
1459031222,1.4013e-45,-0.481801,0,-0.481801,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459031282,29.7,8,19.96,160.7,236,0.4,0.2,0.4
1459031343,30.1,8,19.31,155.9,208.8,0.5,0.2,0.4
1459031403,29.7,8,20.67,162.2,226.5,0.5,0.21,0.4
1459031462,29.7,8,18.6,157.7,239,0.4,0.21,0.4
1459031522,29.7,8,21.56,155,209.4,0.5,0.21,0.3
1459031582,29.7,8,18.01,161.9,223,0.5,0.21,0.5
1459031643,29.7,9,20.14,163.9,220,0.4,0.22,0.4
1459031702,1.4013e-45,-0.459218,0,-0.459218,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1459031762,29.7,8,17.72,164.8,221.2,0.5,0.22,0.4
1459031822,29.7,8,21.73,167.6,220,0.5,0.22,0.4
1459031883,30.1,9,20.02,179.5,237.2,0.5,0.23,0.4
1459031942,30.2,8,16.48,174.6,208.2,0.6,0.23,0.5
1459032002,30.3,9,20.55,189.7,228.3,0.6,0.23,0.4
1459032062,30.2,10,19.67,197.2,224.2,0.6,0.24,0.4
