1401049203,10.7,1,5.55,0,55.6,0,0,0
1401049442,10.7,1,5.9,0,59.1,0,0,0
1401049504,10.7,1,6.49,0,65,0,0,0
1401049563,10.7,1,5.61,0,56.2,0,0,0
1401049622,10.7,1,7.26,0,72.7,0,0,0
1401049682,10.7,1,6.2,0,62.1,0,0,0
1401049742,10.7,0,19.9,0.4,199.3,0,0,0
1401049803,10.7,0,22.15,0,205.2,0,0,0
1401049862,10.3,0,23.27,0,207.6,0,0,0
1401049922,10.3,0,23.21,0,210,0,0,0
1401049982,10.3,0,23.68,0,211.7,0,0,0
1401050043,10.3,0,24.27,0,213.5,0,0,0
1401050102,1.4013e-45,-0.498159,0,-0.498159,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401050162,10.3,0,24.57,0,216.5,0,0,0
1401050223,10.7,0,14.94,0,139,0,0,0.1
1401050342,10.7,0,25.34,0,221.2,0,0,0
1401050403,10.3,0,25.46,0,222.4,0,0,0
1401050463,10.3,0,25.57,0,223.6,0,0,0
1401050522,10.7,0,25.04,0,224.8,0,0,0
1401050582,10.7,1,21.97,25.5,192.8,0.1,0,0
1401050642,11.1,1,17.78,24.1,152,0.1,0,0.1
1401050703,11.1,1,18.84,22.5,111.2,0.1,0,0.2
1401050762,11.1,1,22.8,27.3,132.5,0.1,0,0.2
1401050822,11.1,1,23.03,32.7,172.7,0.1,0,0.2
1401050882,11.1,1,19.31,33.7,211.7,0.1,0,0.2
1401050943,11.1,2,20.79,39.3,180.4,0.1,0,0.2
1401051003,11.4,1,25.04,31.1,140.2,0.1,0,0.2
1401051062,11.4,2,21.62,41,154.9,0.1,0,0.2
1401051122,11.4,2,18.9,45.6,197,0.1,0,0.2
1401051183,11.4,2,23.15,50,207,0.1,0,0.2
1401051302,11.8,2,19.25,51.5,172.1,0.2,0,0.2
1401051362,11.8,2,19.43,54,214.1,0.1,0,0.2
1401051423,11.8,2,23.62,57.7,181,0.2,0,0.2
1401051482,12.1,2,22.86,58.1,166.2,0.2,0.01,0.2
1401051542,12.1,3,18.96,62.4,207,0.2,0.01,0.2
1401051602,12.1,3,21.56,66.1,189.3,0.2,0.01,0.2
1401051663,12.1,2,24.63,63.5,183.3,0.2,0.01,0.2
1401051722,1.4013e-45,-0.347402,0,-0.347402,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401051782,12.5,3,21.32,69.8,182.2,0.2,0.01,0.2
1401051843,12.5,2,25.28,59.3,159.7,0.2,0.01,0.2
1401051903,12.5,3,21.56,76.8,201.7,0.2,0.01,0.3
1401051962,12.9,3,20.02,76.4,202.3,0.2,0.01,0.2
1401052022,12.9,3,24.21,72.5,162.6,0.3,0.02,0.3
1401052082,12.9,3,21.62,69.9,141.9,0.3,0.02,0.3
1401052143,13.2,4,21.67,79.8,186.9,0.3,0.02,0.3
1401052202,13.2,4,23.33,80.4,172.1,0.3,0.02,0.3
1401052262,13.2,4,22.97,87.8,214.1,0.2,0.02,0.2
1401052322,13.6,3,22.62,88.8,190.4,0.3,0.02,0.3
1401052383,13.6,4,22.5,85.9,178,0.2,0.02,0.3
1401052442,13.6,3,21.08,89.6,218.3,0.2,0.02,0.3
1401052502,13.6,4,24.98,86.6,191.6,0.3,0.03,0.2
1401052562,14,4,21.38,88.6,168,0.3,0.03,0.3
1401052622,14,4,22.09,98.7,210,0.3,0.03,0.3
1401052683,14,5,23.86,98.9,195.8,0.3,0.03,0.3
1401052742,1.4013e-45,-0.37499,0,-0.37499,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401052802,14.3,5,24.51,102.7,214.1,0.3,0.03,0.3
1401052862,14.3,4,21.97,102,173.9,0.3,0.04,0.3
1401052923,14.7,5,23.68,109.1,192.8,0.3,0.04,0.3
1401052982,1.4013e-45,-0.418325,0,-0.418325,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401053042,14.7,6,20.97,111.2,178.6,0.4,0.04,0.4
1401053103,14.7,5,25.22,117,220.6,0.3,0.04,0.3
1401053163,15.1,6,23.45,126.2,192.8,0.4,0.05,0.4
1401053222,15.1,7,20.43,127.2,220,0.3,0.05,0.4
1401053282,15.1,6,24.63,131.7,182.8,0.4,0.05,0.3
1401053342,15.4,7,22.27,137.3,223.6,0.3,0.05,0.4
1401053403,15.4,7,24.21,143,188.7,0.4,0.05,0.4
1401053462,15.4,8,22.97,150.2,211.2,0.4,0.06,0.4
1401053522,15.4,8,23.8,151.7,204.1,0.4,0.06,0.4
1401053582,15.8,7,23.39,148.2,170.3,0.5,0.06,0.4
1401053643,15.8,9,22.62,166.8,214.1,0.4,0.06,0.4
1401053703,15.8,9,24.16,167.5,199.9,0.5,0.07,0.4
1401053762,16.2,8,21.14,165.8,189.9,0.5,0.07,0.5
1401053822,16.2,8,25.16,170.2,223.6,0.4,0.07,0.4
1401053882,16.2,9,21.79,176.2,210.6,0.5,0.08,0.5
1401053943,16.5,10,23.21,194.8,205.2,0.6,0.08,0.5
1401054002,1.4013e-45,-0.389028,0,-0.389028,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401054062,16.5,9,25.1,214.6,212.3,0.6,0.08,0.5
1401054123,16.9,10,24.98,216.7,191.6,0.6,0.09,0.6
1401054242,16.9,11,23.92,234.5,199.3,0.6,0.1,0.6
1401054303,17.3,10,24.16,246.1,220.6,0.6,0.1,0.6
1401054363,17.3,12,23.03,252.6,201.7,0.7,0.1,0.7
1401054422,1.4013e-45,-0.301137,0,-0.301137,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401054482,17.6,13,23.09,271.1,205.8,0.8,0.11,0.7
1401054543,17.6,14,24.75,279.1,201.1,0.8,0.12,0.7
1401054603,18,13,22.27,286.6,223.6,0.7,0.12,0.8
1401054662,1.4013e-45,-0.40746,0,-0.407461,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401054722,18.4,14,21.73,304.9,214.7,0.8,0.13,0.8
1401054783,18.4,15,25.22,324.5,215.9,0.8,0.14,0.7
1401054843,18.4,15,22.44,320.1,194,0.8,0.14,0.8
1401054902,1.4013e-45,-0.358754,0,-0.358755,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401054962,18.7,16,24.63,346.4,214.1,0.9,0.15,0.8
1401055023,18.7,16,22.92,350.7,200.5,0.9,0.16,0.9
1401055083,19.1,16,25.28,362.6,210.6,0.9,0.17,0.9
1401055142,19.1,17,22.5,366.5,212.9,1,0.17,1
1401055202,19.1,17,23.74,372.6,220,0.9,0.18,0.9
1401055262,19.5,15,25.51,360.9,225.9,0.8,0.18,0.8
1401055323,19.5,18,22.32,395.4,211.2,1.1,0.19,1.1
1401055382,19.8,16,25.51,405.8,199.9,1.1,0.2,0.9
1401055442,19.8,17,22.32,419,205.8,1,0.2,1
1401055502,19.8,17,25.28,431,223.6,1.1,0.21,1
1401055563,20.2,19,23.39,446,218.8,1.1,0.22,1.1
1401055622,1.4013e-45,-0.488759,0,-0.488759,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401055682,20.6,20,24.69,459.5,199.9,1.2,0.23,1.1
1401055742,20.9,21,23.27,477.2,206.4,1.3,0.24,1.2
1401055803,20.6,21,25.04,493.5,216.5,1.2,0.25,1.2
1401055862,1.4013e-45,-0.374013,0,-0.374013,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401055922,20.9,23,23.39,507,222.4,1.3,0.27,1.3
1401055983,20.9,23,24.04,520.8,221.8,1.2,0.27,1.2
1401056043,21.3,24,24.39,538.2,217.7,1.4,0.28,1.3
1401056102,1.4013e-45,-0.280019,0,-0.280019,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401056162,21.3,25,25.4,566.1,215.9,1.3,0.3,1.3
1401056222,21.3,24,25.34,577.1,211.7,1.4,0.31,1.3
1401056283,21.7,25,24.45,589.9,213.5,1.5,0.32,1.4
1401056342,1.4013e-45,-0.319203,0,-0.319204,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401056402,22.4,26,25.4,597.3,202.9,1.5,0.34,1.4
1401056462,22.4,26,25.57,617.1,212.9,1.5,0.35,1.4
1401056523,22.4,25,24.33,634.8,217.1,1.6,0.36,1.5
1401056582,22.4,27,25.22,644.6,210.6,1.6,0.37,1.5
1401056642,22.8,28,24.1,646.5,210,1.6,0.38,1.6
1401056702,22.8,29,25.4,662.4,221.8,1.5,0.39,1.5
1401056763,23.1,29,24.39,679.9,207.6,1.6,0.4,1.6
1401056822,23.1,28,24.81,693.4,207,1.7,0.42,1.7
1401056882,23.5,29,25.22,708.4,215.9,1.7,0.43,1.7
1401056942,23.5,31,23.98,715.4,218.8,1.7,0.44,1.8
1401057003,23.9,31,23.92,725.7,220,1.8,0.45,1.8
1401057063,24.2,32,24.92,750.8,211.7,1.8,0.46,1.7
1401057122,24.6,31,24.45,759.2,204.1,1.8,0.48,1.8
1401057182,24.6,34,23.8,776.1,211.2,2,0.49,1.9
1401057242,24.6,32,25.22,784,217.7,1.9,0.5,1.8
1401057303,25,35,24.51,807.5,212.3,1.9,0.51,1.9
1401057362,1.4013e-45,-0.490102,0,-0.490102,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401057422,25.3,34,25.1,819.9,215.9,1.9,0.54,1.8
1401057483,25.7,36,23.98,840.1,211.7,2,0.56,2
1401057543,25.7,34,24.1,847.2,210.6,2,0.57,2
1401057602,1.4013e-45,-0.411489,0,-0.411489,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401057662,26.4,38,24.21,881.5,207,2.2,0.6,2.1
1401057723,26.4,36,24.16,897.3,208.8,2.3,0.61,2.2
1401057783,26.8,38,23.74,902.8,215.9,2.1,0.63,2.1
1401057842,26.8,38,24.98,901.6,202.9,2.3,0.64,2.2
1401057902,26.8,39,23.62,916.3,213.5,2.3,0.66,2.3
1401057962,27.2,40,24.81,950.7,211.2,2.4,0.67,2.2
1401058023,27.2,40,24.39,969.6,207,2.4,0.69,2.2
1401058082,27.5,41,25.63,958.9,208.8,2.5,0.7,2.2
1401058142,27.9,41,24.21,1002,210.6,2.4,0.72,2.3
1401058202,28.3,42,23.51,1011.2,210,2.6,0.74,2.5
1401058263,28.3,43,24.98,1025.6,204.6,2.5,0.76,2.3
1401058322,1.4013e-45,-0.381459,0,-0.38146,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401058382,28.3,43,24.51,1057.5,212.3,2.6,0.79,2.5
1401058442,28.6,42,24.1,1056.6,211.7,2.5,0.81,2.5
1401058503,28.6,42,24.33,999.2,209.4,2.4,0.82,2.4
1401058562,1.4013e-45,-0.361684,0,-0.361684,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401058622,29.4,46,24.57,1099.1,210.6,2.7,0.86,2.6
1401058682,29.4,43,24.98,1082.3,195.8,2.8,0.88,2.6
1401058743,29.4,47,23.51,1108.7,214.7,2.7,0.9,2.7
1401058802,1.4013e-45,-0.354482,0,-0.354482,1.4013e-45,1.3703e-40,1.36638e-40,6.43869e-41
1401058862,29.7,44,23.98,1045.1,206.4,2.7,0.93,2.6
